IN_5_0:IN_5_3-x,01-01-1970 04:14:48,01-01-1970 10:47:26,BL*IN_5_3-x:IN_6_3-x,01-01-1970 04:45:16,01-01-1970 04:46:16,HL
IN_5_0:IN_5_3-x,01-01-1970 04:14:48,01-01-1970 10:47:26,BL*IN_5_3-x:IN_6_3-x,01-01-1970 05:31:16,01-01-1970 05:32:16,HL
IN_5_0:IN_5_3-x,01-01-1970 04:14:48,01-01-1970 10:47:26,BL*IN_5_3-x:IN_6_3-x,01-01-1970 10:13:16,01-01-1970 10:14:16,HL
IN_5_0:IN_5_3-x,01-01-1970 04:14:48,01-01-1970 10:47:26,BL*IN_5_3-x:IN_6_3-x,01-01-1970 10:28:16,01-01-1970 10:29:16,HL
IN_5_0:IN_5_3-x,01-01-1970 01:48:55,01-01-1970 05:17:04,BL*IN_4_3-x:IN_5_3-x,01-01-1970 03:10:20,01-01-1970 03:11:20,HL
IN_5_0:IN_5_3-x,01-01-1970 01:48:55,01-01-1970 05:17:04,BL*IN_4_3-x:IN_5_3-x,01-01-1970 03:16:20,01-01-1970 03:17:20,HL
IN_5_0:IN_5_3-x,01-01-1970 01:48:55,01-01-1970 05:17:04,BL*IN_4_3-x:IN_5_3-x,01-01-1970 04:34:20,01-01-1970 04:35:20,HL
IN_5_0:IN_5_3-x,01-01-1970 01:48:55,01-01-1970 05:17:04,BL*IN_4_3-x:IN_5_3-x,01-01-1970 05:01:20,01-01-1970 05:02:20,HL
IN_5_0:IN_5_3-x,01-01-1970 01:48:55,01-01-1970 05:17:04,BL*IN_5_3-x:IN_6_3-x,01-01-1970 03:10:16,01-01-1970 03:12:16,HL
IN_5_0:IN_5_3-x,01-01-1970 01:48:55,01-01-1970 05:17:04,BL*IN_5_3-x:IN_6_3-x,01-01-1970 03:17:16,01-01-1970 03:18:16,HL
IN_5_0:IN_5_3-x,01-01-1970 01:48:55,01-01-1970 05:17:04,BL*IN_5_3-x:IN_6_3-x,01-01-1970 04:09:16,01-01-1970 04:10:16,HL
IN_5_0:IN_5_3-x,01-01-1970 01:48:55,01-01-1970 05:17:04,BL*IN_5_3-x:IN_6_3-x,01-01-1970 04:35:16,01-01-1970 04:36:16,HL
IN_5_0:IN_5_3-x,01-01-1970 01:48:55,01-01-1970 05:17:04,BL*IN_5_3-x:IN_6_3-x,01-01-1970 04:45:16,01-01-1970 04:46:16,HL
IN_5_0:IN_5_3-x,01-01-1970 00:43:37,01-01-1970 03:37:43,BL*IN_4_3-x:IN_5_3-x,01-01-1970 01:12:20,01-01-1970 01:13:20,HL
IN_5_0:IN_5_3-x,01-01-1970 00:43:37,01-01-1970 03:37:43,BL*IN_4_3-x:IN_5_3-x,01-01-1970 01:18:20,01-01-1970 01:19:20,HL
IN_5_0:IN_5_3-x,01-01-1970 00:43:37,01-01-1970 03:37:43,BL*IN_4_3-x:IN_5_3-x,01-01-1970 01:27:20,01-01-1970 01:28:20,HL
IN_5_0:IN_5_3-x,01-01-1970 00:43:37,01-01-1970 03:37:43,BL*IN_4_3-x:IN_5_3-x,01-01-1970 03:10:20,01-01-1970 03:11:20,HL
IN_5_0:IN_5_3-x,01-01-1970 00:43:37,01-01-1970 03:37:43,BL*IN_4_3-x:IN_5_3-x,01-01-1970 03:16:20,01-01-1970 03:17:20,HL
IN_5_0:IN_5_3-x,01-01-1970 00:43:37,01-01-1970 03:37:43,BL*IN_5_3-x:IN_6_3-x,01-01-1970 00:45:16,01-01-1970 00:46:16,HL
IN_5_0:IN_5_3-x,01-01-1970 00:43:37,01-01-1970 03:37:43,BL*IN_5_3-x:IN_6_3-x,01-01-1970 01:13:16,01-01-1970 01:14:16,HL
IN_5_0:IN_5_3-x,01-01-1970 00:43:37,01-01-1970 03:37:43,BL*IN_5_3-x:IN_6_3-x,01-01-1970 01:19:16,01-01-1970 01:20:16,HL
IN_5_0:IN_5_3-x,01-01-1970 00:43:37,01-01-1970 03:37:43,BL*IN_5_3-x:IN_6_3-x,01-01-1970 01:28:16,01-01-1970 01:29:16,HL
IN_5_0:IN_5_3-x,01-01-1970 00:43:37,01-01-1970 03:37:43,BL*IN_5_3-x:IN_6_3-x,01-01-1970 03:10:16,01-01-1970 03:12:16,HL
IN_5_0:IN_5_3-x,01-01-1970 00:43:37,01-01-1970 03:37:43,BL*IN_5_3-x:IN_6_3-x,01-01-1970 03:17:16,01-01-1970 03:18:16,HL
IN_5_0:IN_5_3-x,01-01-1970 05:15:27,01-01-1970 10:46:47,BL*IN_4_3-x:IN_5_3-x,01-01-1970 05:30:20,01-01-1970 05:31:20,HL
IN_5_0:IN_5_3-x,01-01-1970 05:15:27,01-01-1970 10:46:47,BL*IN_4_3-x:IN_5_3-x,01-01-1970 10:12:20,01-01-1970 10:13:20,HL
IN_5_0:IN_5_3-x,01-01-1970 05:15:27,01-01-1970 10:46:47,BL*IN_4_3-x:IN_5_3-x,01-01-1970 10:27:20,01-01-1970 10:28:20,HL
IN_5_0:IN_5_3-x,01-01-1970 05:15:27,01-01-1970 10:46:47,BL*IN_5_3-x:IN_6_3-x,01-01-1970 05:31:16,01-01-1970 05:32:16,HL
IN_5_0:IN_5_3-x,01-01-1970 05:15:27,01-01-1970 10:46:47,BL*IN_5_3-x:IN_6_3-x,01-01-1970 10:13:16,01-01-1970 10:14:16,HL
IN_5_0:IN_5_3-x,01-01-1970 05:15:27,01-01-1970 10:46:47,BL*IN_5_3-x:IN_6_3-x,01-01-1970 10:28:16,01-01-1970 10:29:16,HL
IN_5_0:IN_5_3-x,01-01-1970 00:44:12,01-01-1970 04:55:34,BL*IN_4_3-x:IN_5_3-x,01-01-1970 01:12:20,01-01-1970 01:13:20,HL
IN_5_0:IN_5_3-x,01-01-1970 00:44:12,01-01-1970 04:55:34,BL*IN_4_3-x:IN_5_3-x,01-01-1970 01:18:20,01-01-1970 01:19:20,HL
IN_5_0:IN_5_3-x,01-01-1970 00:44:12,01-01-1970 04:55:34,BL*IN_4_3-x:IN_5_3-x,01-01-1970 01:27:20,01-01-1970 01:28:20,HL
IN_5_0:IN_5_3-x,01-01-1970 00:44:12,01-01-1970 04:55:34,BL*IN_4_3-x:IN_5_3-x,01-01-1970 03:10:20,01-01-1970 03:11:20,HL
IN_5_0:IN_5_3-x,01-01-1970 00:44:12,01-01-1970 04:55:34,BL*IN_4_3-x:IN_5_3-x,01-01-1970 03:16:20,01-01-1970 03:17:20,HL
IN_5_0:IN_5_3-x,01-01-1970 00:44:12,01-01-1970 04:55:34,BL*IN_4_3-x:IN_5_3-x,01-01-1970 04:34:20,01-01-1970 04:35:20,HL
IN_5_0:IN_5_3-x,01-01-1970 00:44:12,01-01-1970 04:55:34,BL*IN_5_3-x:IN_6_3-x,01-01-1970 00:45:16,01-01-1970 00:46:16,HL
IN_5_0:IN_5_3-x,01-01-1970 00:44:12,01-01-1970 04:55:34,BL*IN_5_3-x:IN_6_3-x,01-01-1970 01:13:16,01-01-1970 01:14:16,HL
IN_5_0:IN_5_3-x,01-01-1970 00:44:12,01-01-1970 04:55:34,BL*IN_5_3-x:IN_6_3-x,01-01-1970 01:19:16,01-01-1970 01:20:16,HL
IN_5_0:IN_5_3-x,01-01-1970 00:44:12,01-01-1970 04:55:34,BL*IN_5_3-x:IN_6_3-x,01-01-1970 01:28:16,01-01-1970 01:29:16,HL
IN_5_0:IN_5_3-x,01-01-1970 00:44:12,01-01-1970 04:55:34,BL*IN_5_3-x:IN_6_3-x,01-01-1970 03:10:16,01-01-1970 03:12:16,HL
IN_5_0:IN_5_3-x,01-01-1970 00:44:12,01-01-1970 04:55:34,BL*IN_5_3-x:IN_6_3-x,01-01-1970 03:17:16,01-01-1970 03:18:16,HL
IN_5_0:IN_5_3-x,01-01-1970 00:44:12,01-01-1970 04:55:34,BL*IN_5_3-x:IN_6_3-x,01-01-1970 04:09:16,01-01-1970 04:10:16,HL
IN_5_0:IN_5_3-x,01-01-1970 00:44:12,01-01-1970 04:55:34,BL*IN_5_3-x:IN_6_3-x,01-01-1970 04:35:16,01-01-1970 04:36:16,HL
IN_5_0:IN_5_3-x,01-01-1970 00:44:12,01-01-1970 04:55:34,BL*IN_5_3-x:IN_6_3-x,01-01-1970 04:45:16,01-01-1970 04:46:16,HL
IN_5_0:IN_5_3-x,01-01-1970 04:26:20,01-01-1970 06:51:37,BL*IN_4_3-x:IN_5_3-x,01-01-1970 04:34:20,01-01-1970 04:35:20,HL
IN_5_0:IN_5_3-x,01-01-1970 04:26:20,01-01-1970 06:51:37,BL*IN_4_3-x:IN_5_3-x,01-01-1970 05:01:20,01-01-1970 05:02:20,HL
IN_5_0:IN_5_3-x,01-01-1970 04:26:20,01-01-1970 06:51:37,BL*IN_4_3-x:IN_5_3-x,01-01-1970 05:30:20,01-01-1970 05:31:20,HL
IN_5_0:IN_5_3-x,01-01-1970 04:26:20,01-01-1970 06:51:37,BL*IN_5_3-x:IN_6_3-x,01-01-1970 04:35:16,01-01-1970 04:36:16,HL
IN_5_0:IN_5_3-x,01-01-1970 04:26:20,01-01-1970 06:51:37,BL*IN_5_3-x:IN_6_3-x,01-01-1970 04:45:16,01-01-1970 04:46:16,HL
IN_5_0:IN_5_3-x,01-01-1970 04:26:20,01-01-1970 06:51:37,BL*IN_5_3-x:IN_6_3-x,01-01-1970 05:31:16,01-01-1970 05:32:16,HL
IN_5_0:IN_5_3-x,01-01-1970 01:13:00,01-01-1970 01:13:54,BL*IN_5_3-x:IN_6_3-x,01-01-1970 01:13:16,01-01-1970 01:14:16,HL
IN_5_0:IN_5_3-x,01-01-1970 01:58:02,01-01-1970 09:08:04,BL*IN_4_3-x:IN_5_3-x,01-01-1970 03:10:20,01-01-1970 03:11:20,HL
IN_5_0:IN_5_3-x,01-01-1970 01:58:02,01-01-1970 09:08:04,BL*IN_4_3-x:IN_5_3-x,01-01-1970 03:16:20,01-01-1970 03:17:20,HL
IN_5_0:IN_5_3-x,01-01-1970 01:58:02,01-01-1970 09:08:04,BL*IN_4_3-x:IN_5_3-x,01-01-1970 04:34:20,01-01-1970 04:35:20,HL
IN_5_0:IN_5_3-x,01-01-1970 01:58:02,01-01-1970 09:08:04,BL*IN_4_3-x:IN_5_3-x,01-01-1970 05:01:20,01-01-1970 05:02:20,HL
IN_5_0:IN_5_3-x,01-01-1970 01:58:02,01-01-1970 09:08:04,BL*IN_4_3-x:IN_5_3-x,01-01-1970 05:30:20,01-01-1970 05:31:20,HL
IN_5_0:IN_5_3-x,01-01-1970 01:58:02,01-01-1970 09:08:04,BL*IN_5_3-x:IN_6_3-x,01-01-1970 03:10:16,01-01-1970 03:12:16,HL
IN_5_0:IN_5_3-x,01-01-1970 01:58:02,01-01-1970 09:08:04,BL*IN_5_3-x:IN_6_3-x,01-01-1970 03:17:16,01-01-1970 03:18:16,HL
IN_5_0:IN_5_3-x,01-01-1970 01:58:02,01-01-1970 09:08:04,BL*IN_5_3-x:IN_6_3-x,01-01-1970 04:09:16,01-01-1970 04:10:16,HL
IN_5_0:IN_5_3-x,01-01-1970 01:58:02,01-01-1970 09:08:04,BL*IN_5_3-x:IN_6_3-x,01-01-1970 04:35:16,01-01-1970 04:36:16,HL
IN_5_0:IN_5_3-x,01-01-1970 01:58:02,01-01-1970 09:08:04,BL*IN_5_3-x:IN_6_3-x,01-01-1970 04:45:16,01-01-1970 04:46:16,HL
IN_5_0:IN_5_3-x,01-01-1970 01:58:02,01-01-1970 09:08:04,BL*IN_5_3-x:IN_6_3-x,01-01-1970 05:31:16,01-01-1970 05:32:16,HL
IN_5_0:IN_5_3-x,01-01-1970 04:13:48,01-01-1970 07:11:44,BL*IN_4_3-x:IN_5_3-x,01-01-1970 04:34:20,01-01-1970 04:35:20,HL
IN_5_0:IN_5_3-x,01-01-1970 04:13:48,01-01-1970 07:11:44,BL*IN_4_3-x:IN_5_3-x,01-01-1970 05:01:20,01-01-1970 05:02:20,HL
IN_5_0:IN_5_3-x,01-01-1970 04:13:48,01-01-1970 07:11:44,BL*IN_4_3-x:IN_5_3-x,01-01-1970 05:30:20,01-01-1970 05:31:20,HL
IN_5_0:IN_5_3-x,01-01-1970 04:13:48,01-01-1970 07:11:44,BL*IN_5_3-x:IN_6_3-x,01-01-1970 04:35:16,01-01-1970 04:36:16,HL
IN_5_0:IN_5_3-x,01-01-1970 04:13:48,01-01-1970 07:11:44,BL*IN_5_3-x:IN_6_3-x,01-01-1970 04:45:16,01-01-1970 04:46:16,HL
IN_5_0:IN_5_3-x,01-01-1970 04:13:48,01-01-1970 07:11:44,BL*IN_5_3-x:IN_6_3-x,01-01-1970 05:31:16,01-01-1970 05:32:16,HL
IN_5_0:IN_5_3-x,01-01-1970 04:35:07,01-01-1970 06:32:30,BL*IN_4_3-x:IN_5_3-x,01-01-1970 05:01:20,01-01-1970 05:02:20,HL
IN_5_0:IN_5_3-x,01-01-1970 04:35:07,01-01-1970 06:32:30,BL*IN_4_3-x:IN_5_3-x,01-01-1970 05:30:20,01-01-1970 05:31:20,HL
IN_5_0:IN_5_3-x,01-01-1970 04:35:07,01-01-1970 06:32:30,BL*IN_5_3-x:IN_6_3-x,01-01-1970 04:35:16,01-01-1970 04:36:16,HL
IN_5_0:IN_5_3-x,01-01-1970 04:35:07,01-01-1970 06:32:30,BL*IN_5_3-x:IN_6_3-x,01-01-1970 04:45:16,01-01-1970 04:46:16,HL
IN_5_0:IN_5_3-x,01-01-1970 04:35:07,01-01-1970 06:32:30,BL*IN_5_3-x:IN_6_3-x,01-01-1970 05:31:16,01-01-1970 05:32:16,HL
IN_5_0:IN_5_3-x,01-01-1970 00:34:49,01-01-1970 00:46:30,BL*IN_5_3-x:IN_6_3-x,01-01-1970 00:45:16,01-01-1970 00:46:16,HL
IN_5_0:IN_5_3-x,01-01-1970 06:41:23,01-01-1970 11:43:40,BL*IN_4_3-x:IN_5_3-x,01-01-1970 10:12:20,01-01-1970 10:13:20,HL
IN_5_0:IN_5_3-x,01-01-1970 06:41:23,01-01-1970 11:43:40,BL*IN_4_3-x:IN_5_3-x,01-01-1970 10:27:20,01-01-1970 10:28:20,HL
IN_5_0:IN_5_3-x,01-01-1970 06:41:23,01-01-1970 11:43:40,BL*IN_5_3-x:IN_6_3-x,01-01-1970 10:13:16,01-01-1970 10:14:16,HL
IN_5_0:IN_5_3-x,01-01-1970 06:41:23,01-01-1970 11:43:40,BL*IN_5_3-x:IN_6_3-x,01-01-1970 10:28:16,01-01-1970 10:29:16,HL
IN_5_0:IN_5_3-x,01-01-1970 02:44:46,01-01-1970 08:38:14,BL*IN_4_3-x:IN_5_3-x,01-01-1970 03:10:20,01-01-1970 03:11:20,HL
IN_5_0:IN_5_3-x,01-01-1970 02:44:46,01-01-1970 08:38:14,BL*IN_4_3-x:IN_5_3-x,01-01-1970 03:16:20,01-01-1970 03:17:20,HL
IN_5_0:IN_5_3-x,01-01-1970 02:44:46,01-01-1970 08:38:14,BL*IN_4_3-x:IN_5_3-x,01-01-1970 04:34:20,01-01-1970 04:35:20,HL
IN_5_0:IN_5_3-x,01-01-1970 02:44:46,01-01-1970 08:38:14,BL*IN_4_3-x:IN_5_3-x,01-01-1970 05:01:20,01-01-1970 05:02:20,HL
IN_5_0:IN_5_3-x,01-01-1970 02:44:46,01-01-1970 08:38:14,BL*IN_4_3-x:IN_5_3-x,01-01-1970 05:30:20,01-01-1970 05:31:20,HL
IN_5_0:IN_5_3-x,01-01-1970 02:44:46,01-01-1970 08:38:14,BL*IN_5_3-x:IN_6_3-x,01-01-1970 03:10:16,01-01-1970 03:12:16,HL
IN_5_0:IN_5_3-x,01-01-1970 02:44:46,01-01-1970 08:38:14,BL*IN_5_3-x:IN_6_3-x,01-01-1970 03:17:16,01-01-1970 03:18:16,HL
IN_5_0:IN_5_3-x,01-01-1970 02:44:46,01-01-1970 08:38:14,BL*IN_5_3-x:IN_6_3-x,01-01-1970 04:09:16,01-01-1970 04:10:16,HL
IN_5_0:IN_5_3-x,01-01-1970 02:44:46,01-01-1970 08:38:14,BL*IN_5_3-x:IN_6_3-x,01-01-1970 04:35:16,01-01-1970 04:36:16,HL
IN_5_0:IN_5_3-x,01-01-1970 02:44:46,01-01-1970 08:38:14,BL*IN_5_3-x:IN_6_3-x,01-01-1970 04:45:16,01-01-1970 04:46:16,HL
IN_5_0:IN_5_3-x,01-01-1970 02:44:46,01-01-1970 08:38:14,BL*IN_5_3-x:IN_6_3-x,01-01-1970 05:31:16,01-01-1970 05:32:16,HL
IN_5_0:IN_5_3-x,01-01-1970 09:35:13,01-01-1970 12:39:52,BL*IN_4_3-x:IN_5_3-x,01-01-1970 10:12:20,01-01-1970 10:13:20,HL
IN_5_0:IN_5_3-x,01-01-1970 09:35:13,01-01-1970 12:39:52,BL*IN_4_3-x:IN_5_3-x,01-01-1970 10:27:20,01-01-1970 10:28:20,HL
IN_5_0:IN_5_3-x,01-01-1970 09:35:13,01-01-1970 12:39:52,BL*IN_5_3-x:IN_6_3-x,01-01-1970 10:13:16,01-01-1970 10:14:16,HL
IN_5_0:IN_5_3-x,01-01-1970 09:35:13,01-01-1970 12:39:52,BL*IN_5_3-x:IN_6_3-x,01-01-1970 10:28:16,01-01-1970 10:29:16,HL
IN_5_0:IN_5_3-x,01-01-1970 10:03:29,01-01-1970 13:01:31,BL*IN_4_3-x:IN_5_3-x,01-01-1970 10:12:20,01-01-1970 10:13:20,HL
IN_5_0:IN_5_3-x,01-01-1970 10:03:29,01-01-1970 13:01:31,BL*IN_4_3-x:IN_5_3-x,01-01-1970 10:27:20,01-01-1970 10:28:20,HL
IN_5_0:IN_5_3-x,01-01-1970 10:03:29,01-01-1970 13:01:31,BL*IN_5_3-x:IN_6_3-x,01-01-1970 10:13:16,01-01-1970 10:14:16,HL
IN_5_0:IN_5_3-x,01-01-1970 10:03:29,01-01-1970 13:01:31,BL*IN_5_3-x:IN_6_3-x,01-01-1970 10:28:16,01-01-1970 10:29:16,HL
IN_5_0:IN_5_3-x,01-01-1970 01:28:14,01-01-1970 01:29:13,BL*IN_5_3-x:IN_6_3-x,01-01-1970 01:28:16,01-01-1970 01:29:16,HL
IN_5_0:IN_5_3-x,01-01-1970 10:26:31,01-01-1970 10:27:48,BL*IN_4_3-x:IN_5_3-x,01-01-1970 10:27:20,01-01-1970 10:28:20,HL
IN_5_0:IN_5_3-x,01-01-1970 01:56:54,01-01-1970 11:54:06,BL*IN_4_3-x:IN_5_3-x,01-01-1970 03:10:20,01-01-1970 03:11:20,HL
IN_5_0:IN_5_3-x,01-01-1970 01:56:54,01-01-1970 11:54:06,BL*IN_4_3-x:IN_5_3-x,01-01-1970 03:16:20,01-01-1970 03:17:20,HL
IN_5_0:IN_5_3-x,01-01-1970 01:56:54,01-01-1970 11:54:06,BL*IN_4_3-x:IN_5_3-x,01-01-1970 04:34:20,01-01-1970 04:35:20,HL
IN_5_0:IN_5_3-x,01-01-1970 01:56:54,01-01-1970 11:54:06,BL*IN_4_3-x:IN_5_3-x,01-01-1970 05:01:20,01-01-1970 05:02:20,HL
IN_5_0:IN_5_3-x,01-01-1970 01:56:54,01-01-1970 11:54:06,BL*IN_4_3-x:IN_5_3-x,01-01-1970 05:30:20,01-01-1970 05:31:20,HL
IN_5_0:IN_5_3-x,01-01-1970 01:56:54,01-01-1970 11:54:06,BL*IN_4_3-x:IN_5_3-x,01-01-1970 10:12:20,01-01-1970 10:13:20,HL
IN_5_0:IN_5_3-x,01-01-1970 01:56:54,01-01-1970 11:54:06,BL*IN_4_3-x:IN_5_3-x,01-01-1970 10:27:20,01-01-1970 10:28:20,HL
IN_5_0:IN_5_3-x,01-01-1970 01:56:54,01-01-1970 11:54:06,BL*IN_5_3-x:IN_6_3-x,01-01-1970 03:10:16,01-01-1970 03:12:16,HL
IN_5_0:IN_5_3-x,01-01-1970 01:56:54,01-01-1970 11:54:06,BL*IN_5_3-x:IN_6_3-x,01-01-1970 03:17:16,01-01-1970 03:18:16,HL
IN_5_0:IN_5_3-x,01-01-1970 01:56:54,01-01-1970 11:54:06,BL*IN_5_3-x:IN_6_3-x,01-01-1970 04:09:16,01-01-1970 04:10:16,HL
IN_5_0:IN_5_3-x,01-01-1970 01:56:54,01-01-1970 11:54:06,BL*IN_5_3-x:IN_6_3-x,01-01-1970 04:35:16,01-01-1970 04:36:16,HL
IN_5_0:IN_5_3-x,01-01-1970 01:56:54,01-01-1970 11:54:06,BL*IN_5_3-x:IN_6_3-x,01-01-1970 04:45:16,01-01-1970 04:46:16,HL
IN_5_0:IN_5_3-x,01-01-1970 01:56:54,01-01-1970 11:54:06,BL*IN_5_3-x:IN_6_3-x,01-01-1970 05:31:16,01-01-1970 05:32:16,HL
IN_5_0:IN_5_3-x,01-01-1970 01:56:54,01-01-1970 11:54:06,BL*IN_5_3-x:IN_6_3-x,01-01-1970 10:13:16,01-01-1970 10:14:16,HL
IN_5_0:IN_5_3-x,01-01-1970 01:56:54,01-01-1970 11:54:06,BL*IN_5_3-x:IN_6_3-x,01-01-1970 10:28:16,01-01-1970 10:29:16,HL
IN_5_0:IN_5_3-x,01-01-1970 06:10:50,01-01-1970 13:01:06,BL*IN_4_3-x:IN_5_3-x,01-01-1970 10:12:20,01-01-1970 10:13:20,HL
IN_5_0:IN_5_3-x,01-01-1970 06:10:50,01-01-1970 13:01:06,BL*IN_4_3-x:IN_5_3-x,01-01-1970 10:27:20,01-01-1970 10:28:20,HL
IN_5_0:IN_5_3-x,01-01-1970 06:10:50,01-01-1970 13:01:06,BL*IN_5_3-x:IN_6_3-x,01-01-1970 10:13:16,01-01-1970 10:14:16,HL
IN_5_0:IN_5_3-x,01-01-1970 06:10:50,01-01-1970 13:01:06,BL*IN_5_3-x:IN_6_3-x,01-01-1970 10:28:16,01-01-1970 10:29:16,HL
IN_5_0:IN_5_3-x,01-01-1970 04:21:32,01-01-1970 09:16:05,BL*IN_4_3-x:IN_5_3-x,01-01-1970 04:34:20,01-01-1970 04:35:20,HL
IN_5_0:IN_5_3-x,01-01-1970 04:21:32,01-01-1970 09:16:05,BL*IN_4_3-x:IN_5_3-x,01-01-1970 05:01:20,01-01-1970 05:02:20,HL
IN_5_0:IN_5_3-x,01-01-1970 04:21:32,01-01-1970 09:16:05,BL*IN_4_3-x:IN_5_3-x,01-01-1970 05:30:20,01-01-1970 05:31:20,HL
IN_5_0:IN_5_3-x,01-01-1970 04:21:32,01-01-1970 09:16:05,BL*IN_5_3-x:IN_6_3-x,01-01-1970 04:35:16,01-01-1970 04:36:16,HL
IN_5_0:IN_5_3-x,01-01-1970 04:21:32,01-01-1970 09:16:05,BL*IN_5_3-x:IN_6_3-x,01-01-1970 04:45:16,01-01-1970 04:46:16,HL
IN_5_0:IN_5_3-x,01-01-1970 04:21:32,01-01-1970 09:16:05,BL*IN_5_3-x:IN_6_3-x,01-01-1970 05:31:16,01-01-1970 05:32:16,HL
IN_5_0:IN_5_3-x,01-01-1970 04:32:27,01-01-1970 04:44:51,BL*IN_4_3-x:IN_5_3-x,01-01-1970 04:34:20,01-01-1970 04:35:20,HL
IN_5_0:IN_5_3-x,01-01-1970 04:32:27,01-01-1970 04:44:51,BL*IN_5_3-x:IN_6_3-x,01-01-1970 04:35:16,01-01-1970 04:36:16,HL
IN_5_0:IN_5_3-x,01-01-1970 10:25:31,01-01-1970 10:27:45,BL*IN_4_3-x:IN_5_3-x,01-01-1970 10:27:20,01-01-1970 10:28:20,HL
IN_5_0:IN_5_3-x,01-01-1970 05:02:11,01-01-1970 08:37:11,BL*IN_4_3-x:IN_5_3-x,01-01-1970 05:30:20,01-01-1970 05:31:20,HL
IN_5_0:IN_5_3-x,01-01-1970 05:02:11,01-01-1970 08:37:11,BL*IN_5_3-x:IN_6_3-x,01-01-1970 05:31:16,01-01-1970 05:32:16,HL
IN_5_0:IN_5_3-x,01-01-1970 05:23:26,01-01-1970 12:21:36,BL*IN_4_3-x:IN_5_3-x,01-01-1970 05:30:20,01-01-1970 05:31:20,HL
IN_5_0:IN_5_3-x,01-01-1970 05:23:26,01-01-1970 12:21:36,BL*IN_4_3-x:IN_5_3-x,01-01-1970 10:12:20,01-01-1970 10:13:20,HL
IN_5_0:IN_5_3-x,01-01-1970 05:23:26,01-01-1970 12:21:36,BL*IN_4_3-x:IN_5_3-x,01-01-1970 10:27:20,01-01-1970 10:28:20,HL
IN_5_0:IN_5_3-x,01-01-1970 05:23:26,01-01-1970 12:21:36,BL*IN_5_3-x:IN_6_3-x,01-01-1970 05:31:16,01-01-1970 05:32:16,HL
IN_5_0:IN_5_3-x,01-01-1970 05:23:26,01-01-1970 12:21:36,BL*IN_5_3-x:IN_6_3-x,01-01-1970 10:13:16,01-01-1970 10:14:16,HL
IN_5_0:IN_5_3-x,01-01-1970 05:23:26,01-01-1970 12:21:36,BL*IN_5_3-x:IN_6_3-x,01-01-1970 10:28:16,01-01-1970 10:29:16,HL
IN_5_0:IN_5_3-x,01-01-1970 04:33:00,01-01-1970 04:44:52,BL*IN_4_3-x:IN_5_3-x,01-01-1970 04:34:20,01-01-1970 04:35:20,HL
IN_5_0:IN_5_3-x,01-01-1970 04:33:00,01-01-1970 04:44:52,BL*IN_5_3-x:IN_6_3-x,01-01-1970 04:35:16,01-01-1970 04:36:16,HL
IN_5_0:IN_5_3-x,01-01-1970 02:53:46,01-01-1970 11:02:58,BL*IN_4_3-x:IN_5_3-x,01-01-1970 03:10:20,01-01-1970 03:11:20,HL
IN_5_0:IN_5_3-x,01-01-1970 02:53:46,01-01-1970 11:02:58,BL*IN_4_3-x:IN_5_3-x,01-01-1970 03:16:20,01-01-1970 03:17:20,HL
IN_5_0:IN_5_3-x,01-01-1970 02:53:46,01-01-1970 11:02:58,BL*IN_4_3-x:IN_5_3-x,01-01-1970 04:34:20,01-01-1970 04:35:20,HL
IN_5_0:IN_5_3-x,01-01-1970 02:53:46,01-01-1970 11:02:58,BL*IN_4_3-x:IN_5_3-x,01-01-1970 05:01:20,01-01-1970 05:02:20,HL
IN_5_0:IN_5_3-x,01-01-1970 02:53:46,01-01-1970 11:02:58,BL*IN_4_3-x:IN_5_3-x,01-01-1970 05:30:20,01-01-1970 05:31:20,HL
IN_5_0:IN_5_3-x,01-01-1970 02:53:46,01-01-1970 11:02:58,BL*IN_4_3-x:IN_5_3-x,01-01-1970 10:12:20,01-01-1970 10:13:20,HL
IN_5_0:IN_5_3-x,01-01-1970 02:53:46,01-01-1970 11:02:58,BL*IN_4_3-x:IN_5_3-x,01-01-1970 10:27:20,01-01-1970 10:28:20,HL
IN_5_0:IN_5_3-x,01-01-1970 02:53:46,01-01-1970 11:02:58,BL*IN_5_3-x:IN_6_3-x,01-01-1970 03:10:16,01-01-1970 03:12:16,HL
IN_5_0:IN_5_3-x,01-01-1970 02:53:46,01-01-1970 11:02:58,BL*IN_5_3-x:IN_6_3-x,01-01-1970 03:17:16,01-01-1970 03:18:16,HL
IN_5_0:IN_5_3-x,01-01-1970 02:53:46,01-01-1970 11:02:58,BL*IN_5_3-x:IN_6_3-x,01-01-1970 04:09:16,01-01-1970 04:10:16,HL
IN_5_0:IN_5_3-x,01-01-1970 02:53:46,01-01-1970 11:02:58,BL*IN_5_3-x:IN_6_3-x,01-01-1970 04:35:16,01-01-1970 04:36:16,HL
IN_5_0:IN_5_3-x,01-01-1970 02:53:46,01-01-1970 11:02:58,BL*IN_5_3-x:IN_6_3-x,01-01-1970 04:45:16,01-01-1970 04:46:16,HL
IN_5_0:IN_5_3-x,01-01-1970 02:53:46,01-01-1970 11:02:58,BL*IN_5_3-x:IN_6_3-x,01-01-1970 05:31:16,01-01-1970 05:32:16,HL
IN_5_0:IN_5_3-x,01-01-1970 02:53:46,01-01-1970 11:02:58,BL*IN_5_3-x:IN_6_3-x,01-01-1970 10:13:16,01-01-1970 10:14:16,HL
